vertex,Label,degree_centrality_x,degree_centrality_y,degree_centrality
2144881132,Pengyu Li,0.0035883634499551454,0.2789702644981659,0.006470173164721071
1981186,Sashank J. Reddi,0.004357298474945533,0.2865274450707365,0.006468492849924592
1784472,Yuejie Chi,0.00461361014994233,0.2880613367798296,0.006392042883110104
33747720,Weijie J. Su,0.002819428424964757,0.2989361571719213,0.006387817529143578
2108267457,Qingzhao Zhang,0.003460207612456747,0.28807906319498117,0.0062424551465978025
2257340589,Hao Zhang,0.00046990473749412614,0.3107715190419232,0.006082808912068153
46270580,Zhengtong Liu,0.00021359306249733008,0.2965614236103615,0.0060637915204083456
2108327687,Jason D. Lee,0.0036738006749540775,0.28987355933471143,0.006026477337228611
10685934,Xiao-xiao Li,0.003161177324960485,0.2979695760004915,0.0058824029293268135
34679741,Shuangshuang Li,0.0002990302874962621,0.30093080716256476,0.0058594280063263724
2249968437,Han Liu,0.003759237899953009,0.29845208398427364,0.005842031044122414
2479013,Grigoriy Blekherman,0.002904865649963689,0.24656856077275718,0.00573468169444567
1825721854,H. Mete Soner,0.0013669955999829125,0.2373574004230453,0.005715638812212456
2744465,Cheolhyeong Kim,0.0019650561749754367,0.28669589979323173,0.005672086893891845
2197900626,Huan Wang,0.0033747703874578154,0.29335756413984976,0.005616660196691667
2153687846,Xin Wang,0.0002563116749967961,0.31508877788467177,0.005591966556552459
2263679266,Krishnakumar Balasubramanian,0.002904865649963689,0.2815236221822214,0.005252097701668147
1680046,A. Rakhlin,0.003545644837455679,0.26134676197446055,0.005234247351379366
3335298,Chi Jin,0.0033747703874578154,0.29624614036752156,0.005169793056671832
2304180315,Peng Gao,0.002605835362467427,0.29586045683775025,0.0051526027199021345
31589393,Mihai Nica,0.002691272587466359,0.2585037774740316,0.005048546711973441
2241612487,Fengbin Tu,0.002605835362467427,0.28746346428313574,0.004878820227968866
1798880,Srinadh Bhojanapalli,0.003759237899953009,0.2843415942993029,0.004875760920231791
2034367169,José Rodriguez,8.543722499893203e-05,0.2850132728090813,0.004845969700058308
144842921,Lu Cheng,0.002947584262463155,0.2512289368114051,0.004810714888163954
47009988,Samy Jelassi,0.002819428424964757,0.2589241274180442,0.0047687831924239895
38967552,Ludovic Tangpi,0.0011534025374855825,0.22458789931798095,0.00475820656802119
2143685743,Yi Yang,0.003118458712461019,0.305259589231975,0.004750045782523523
2109460766,Changcheng Li,0.0018796189499765046,0.317460533319571,0.004595461263364502
144650785,Chao Zhou,0.0019223375624759706,0.2560800836137915,0.004531292037242771
3098717,O. Nohadani,0.0014097142124823785,0.2701950830280343,0.004521658671925011
2282243613,Weining Wang,0.002135930624973301,0.2597718247699222,0.0044588256832684605
47095791,Yichao Wu,0.002776709812465291,0.27632573124992454,0.004455870136937485
2107546530,Cheng-Chieh Lin,0.00012815583749839805,0.2894792174367555,0.004277025119302214
1985955,Stephen Tu,0.0033747703874578154,0.26163011694631044,0.0042158137079582785
2152803550,Yang Liu,0.0009398094749882523,0.3091175621710812,0.004183016261233968
2305099728,Ruiqi Yu,0.0012388397624845144,0.26703858400892844,0.0041551885917781245
2302806607,Cynthia Rush,0.002135930624973301,0.25359421937702314,0.004102616962657488
2243106595,Maintainer,0.0020932120124738346,0.2254466654728496,0.0040461290937512115
3147217,Zhuotao Liu,0.003460207612456747,0.2836868263570308,0.0040339751150159035
35556335,Mengyin Fu,0.004442735699944466,0.2659765470060294,0.0040233998089256
2158627080,Wei Wang,0.0003417488999957281,0.3007838607391238,0.004010523888669491
40348704,Yingying Fan,0.003033021487462087,0.3050447661725543,0.00397918232573566
3027097,Jeffrey Ichnowski,0.006066042974924174,0.29078824824794847,0.003898628974476781
98578306,Wei Cao,0.00017087444999786406,0.30469929761414494,0.003887497666523869
102760954,Franccois Delarue,0.0019650561749754367,0.22715759481690762,0.0038822486367546378
2281907225,Longxiu Huang,0.002434960912469563,0.2628700422568462,0.0038635244985434605
3305021,V. Svetnik,0.002520398137468495,0.2550949240689489,0.003829984583019109
1774579,E. Abbe,0.002007774787474903,0.27416369990065836,0.0037914941261050087
2257275123,James Y. Zou,0.0010252466999871844,0.2648180208252001,0.003776298187878728
