Source,Target,Type,Weight
2001172,2266203386,Undirected,1
2001172,2278158059,Undirected,2
2001172,2279573416,Undirected,1
2001172,2279574578,Undirected,1
2001172,2289065352,Undirected,1
2001172,2318593480,Undirected,1
2001172,2336909432,Undirected,1
2001172,2350376986,Undirected,1
2001172,2361508236,Undirected,1
2001172,2411884778,Undirected,1
2001172,2412708800,Undirected,1
2001633,145784853,Undirected,4
2002462,2969311,Undirected,1
2003459,2972882,Undirected,1
2004600,2969311,Undirected,4
2004973,47829900,Undirected,1
2005127,144547425,Undirected,1
2005127,2320308823,Undirected,1
2006766,10685934,Undirected,2
2006849,38144094,Undirected,1
2006869,2788351,Undirected,2
2006869,33747720,Undirected,4
2007181,143615345,Undirected,1
2007420,2240170,Undirected,1
2008975,49596260,Undirected,1
2010804,88670574,Undirected,9
2010804,2056528933,Undirected,6
2010813,2969311,Undirected,1
2011933,2384763134,Undirected,1
2012508,47206235,Undirected,5
2012508,50733821,Undirected,2
2013635,2844898,Undirected,1
2013635,38144094,Undirected,2
2013635,47829900,Undirected,1
2013635,144842921,Undirected,1
2013745,145944286,Undirected,1
2014784,2167255603,Undirected,1
2015030,27060044,Undirected,1
2015030,2282243613,Undirected,4
2015075,47829900,Undirected,1
2015326,35829779,Undirected,1
2016279,38144094,Undirected,1
2016795,145967056,Undirected,4
2018041,47829900,Undirected,1
2018895,40637427,Undirected,1
2019153,3137672,Undirected,1
2019352,40572626,Undirected,1
2020695,38144094,Undirected,1
2020695,2109460766,Undirected,1
2020817,38144094,Undirected,2
2020817,145967056,Undirected,6
2024571,2999829,Undirected,1
2025764,47829900,Undirected,3
2026807,145784853,Undirected,1
2027404,145784853,Undirected,1
2028507,145967056,Undirected,6
2028743,2263679266,Undirected,2
2029302,2166054701,Undirected,1
2030965,47829900,Undirected,1
2031754,144842921,Undirected,1
2032610,145944286,Undirected,2
2035680,2154841567,Undirected,1
2038226,145729210,Undirected,1
2038791,38144094,Undirected,1
2038837,2109341982,Undirected,1
2039014,9260768,Undirected,1
2040455,144842921,Undirected,4
2040617,143615345,Undirected,1
2040617,151267882,Undirected,3
2041956,143615345,Undirected,1
2042414,51129341,Undirected,1
2044010,46242066,Undirected,3
2044382,2108267457,Undirected,2
2045306,2182033,Undirected,3
2045306,3055032,Undirected,1
2045306,9110842,Undirected,1
2045306,34904308,Undirected,1
2045306,38967552,Undirected,1
2045306,51124586,Undirected,1
2045306,101465808,Undirected,3
2045306,102499420,Undirected,1
2045306,104093855,Undirected,1
2045306,144391654,Undirected,3
2045306,145881085,Undirected,1
2045306,2072732873,Undirected,3
2045306,2159804150,Undirected,1
2045306,2187428817,Undirected,3
2045306,2295675605,Undirected,1
2045306,2326116338,Undirected,1
2045306,2334737375,Undirected,1
2045306,2398778471,Undirected,1
2046142,38144094,Undirected,1
2046142,51395457,Undirected,1
2046142,145784853,Undirected,1
2046166,35142396,Undirected,1
2046166,47829900,Undirected,1
2046233,144914078,Undirected,1
2046786,143615345,Undirected,1
2046786,145967056,Undirected,36
2046786,2302806607,Undirected,7
2047000,49973715,Undirected,1
2047305,2228109,Undirected,2
2047692,2108748673,Undirected,1
2047844,2969311,Undirected,3
2047844,2005440168,Undirected,1
2047844,2258678973,Undirected,3
2051096,2056528933,Undirected,1
2051209,144914078,Undirected,1
2055593,3285647,Undirected,1
2055593,40899758,Undirected,3
2056330,2072248,Undirected,8
2056330,8158505,Undirected,8
2056330,51295521,Undirected,2
2056330,145944286,Undirected,23
2056908,2166511,Undirected,1
2056908,2228109,Undirected,2
2057223,2969311,Undirected,1
2057291,47829900,Undirected,2
2057963,144344283,Undirected,1
2058123,144344283,Undirected,1
2058362,2258678973,Undirected,2
2058854,2000111554,Undirected,1
2059043,51917083,Undirected,4
2059531,2381187,Undirected,4
2060551,3137672,Undirected,27
2060551,3331786,Undirected,5
2060916,2999829,Undirected,1
2060916,10685934,Undirected,1
2064011,47829900,Undirected,1
2064588,3137672,Undirected,4
2064588,3331786,Undirected,3
2064772,3137672,Undirected,1
2065760,144344283,Undirected,1
2066608,38144094,Undirected,1
2066641,2316152845,Undirected,1
2066794,3113442,Undirected,1
2066794,47829900,Undirected,1
2066794,145784853,Undirected,1
2067577,3137672,Undirected,3
2068511,145944286,Undirected,4
2068962,2576839,Undirected,1
2068962,2805671,Undirected,1
2068962,2941433,Undirected,1
2068962,3060222,Undirected,7
2068962,5168134,Undirected,3
2068962,5980329,Undirected,6
2068962,12097660,Undirected,1
2068962,16188026,Undirected,1
2068962,26915219,Undirected,1
2068962,48520760,Undirected,8
2068962,49490637,Undirected,6
2068962,49743089,Undirected,2
2068962,88946149,Undirected,1
2068962,89188684,Undirected,1
2068962,90705133,Undirected,1
2068962,90894570,Undirected,1
2068962,92923188,Undirected,1
2068962,97179414,Undirected,2
2068962,102347237,Undirected,1
2068962,102762305,Undirected,2
2068962,102971281,Undirected,1
2068962,143836001,Undirected,1
2068962,145327801,Undirected,1
2068962,1404814715,Undirected,1
2068962,1676912482,Undirected,3
2068962,1739498719,Undirected,2
2068962,1854715448,Undirected,1
2068962,2057877220,Undirected,1
2068962,2058356307,Undirected,1
2068962,2169903080,Undirected,1
2068962,2173752963,Undirected,1
2068962,2174028736,Undirected,3
2068962,2258225151,Undirected,1
2068962,2273375130,Undirected,1
2068962,2287831954,Undirected,2
2068962,2311891166,Undirected,14
2068962,2316950177,Undirected,1
2068962,2333592512,Undirected,2
2068962,2342306305,Undirected,2
2068962,2381988155,Undirected,2
2070598,11866175,Undirected,1
2070613,145967056,Undirected,1
2071681,47829900,Undirected,2
2072188,40067519,Undirected,2
2072248,2178026,Undirected,1
2072248,2305753,Undirected,1
2072248,2324381,Undirected,2
2072248,2474287,Undirected,2
2072248,2581572,Undirected,1
2072248,2586813,Undirected,2
2072248,2709732,Undirected,1
2072248,3137672,Undirected,2
2072248,3198259,Undirected,1
2072248,3331786,Undirected,3
2072248,3414495,Undirected,1
2072248,7136913,Undirected,2
2072248,7434636,Undirected,1
2072248,8158505,Undirected,9
2072248,8179015,Undirected,1
2072248,8252176,Undirected,1
2072248,8262425,Undirected,1
2072248,8386952,Undirected,1
2072248,11009166,Undirected,1
2072248,15513211,Undirected,1
2072248,24046142,Undirected,5
2072248,35428852,Undirected,1
2072248,35559167,Undirected,1
2072248,38229304,Undirected,1
2072248,40321897,Undirected,1
2072248,40347602,Undirected,3
2072248,40496526,Undirected,1
2072248,47781592,Undirected,1
2072248,48100390,Undirected,1
2072248,48668934,Undirected,2
2072248,49192164,Undirected,1
2072248,51115102,Undirected,4
2072248,51285843,Undirected,6
2072248,51295521,Undirected,6
2072248,65865363,Undirected,1
2072248,66679327,Undirected,1
2072248,102983910,Undirected,1
2072248,133771799,Undirected,1
2072248,143611162,Undirected,1
2072248,143612763,Undirected,18
2072248,143805211,Undirected,1
2072248,143840275,Undirected,1
2072248,144147879,Undirected,2
2072248,145403226,Undirected,1
2072248,145423972,Undirected,1
2072248,145870420,Undirected,1
2072248,145944286,Undirected,29
2072248,1381860090,Undirected,1
2072248,1443779968,Undirected,1
2072248,1486431696,Undirected,2
2072248,1576188786,Undirected,1
2072248,2060784977,Undirected,2
2072248,2107665081,Undirected,2
2072248,2113990515,Undirected,1
2072248,2152661970,Undirected,1
2072248,2154738492,Undirected,4
2072248,2188242569,Undirected,1
2072248,2223256964,Undirected,1
2072248,2259528736,Undirected,1
2072248,2267398041,Undirected,11
2072248,2281965029,Undirected,2
2072248,2281993663,Undirected,1
2072248,2281997692,Undirected,1
2072248,2283306947,Undirected,1
2074779,145967056,Undirected,1
2075371,3179069,Undirected,3
2075371,2166054701,Undirected,1
2076636,2972882,Undirected,2
2076821,2028197361,Undirected,1
2078356,47829900,Undirected,4
2078356,145784853,Undirected,1
2080215,145967056,Undirected,1
2081160,2969311,Undirected,1
2081160,40637427,Undirected,1
2081160,47829900,Undirected,4
2081160,143615345,Undirected,1
2081160,2258678973,Undirected,1
2082044,145729210,Undirected,4
2083264,102155015,Undirected,1
2083541,2740804,Undirected,1
2083558,145944286,Undirected,1
2084277,49596260,Undirected,1
2084466,2166511,Undirected,1
2084524,145906750,Undirected,10
2084845,47829900,Undirected,1
2084918,2263679266,Undirected,1
2085129,3113442,Undirected,1
2085129,38144094,Undirected,2
2085129,2180746975,Undirected,1
2085709,2969311,Undirected,4
2085709,47009988,Undirected,1
2087328,145944286,Undirected,1
2090630,2263679266,Undirected,12
2090630,2359176353,Undirected,4
2090812,145729210,Undirected,2
2090871,2144881132,Undirected,1
2091016,47829900,Undirected,1
2091330,2138101,Undirected,1
2091330,2534632,Undirected,1
2091330,2973643,Undirected,1
2091330,3045765,Undirected,1
2091330,3209862,Undirected,1
2091330,3220688,Undirected,1
2091330,25092191,Undirected,1
2091330,31052097,Undirected,1
2091330,35475146,Undirected,1
2091330,40400147,Undirected,1
2091330,41152851,Undirected,2
2091330,50233303,Undirected,1
2091330,67081915,Undirected,1
2091330,70386333,Undirected,1
2091330,79676449,Undirected,2
2091330,103567595,Undirected,1
2091330,107672567,Undirected,1
2091330,143945434,Undirected,1
2091330,144874163,Undirected,3
2091330,145118318,Undirected,3
2091330,145169163,Undirected,1
2091330,145412074,Undirected,2
2091330,1491634607,Undirected,1
2091330,1825729881,Undirected,1
2091330,1825742727,Undirected,1
2091330,1958790390,Undirected,2
2091330,2062845213,Undirected,1
2091330,2065817189,Undirected,1
2091330,2171738046,Undirected,1
2091330,2299942582,Undirected,2
2091330,2402295734,Undirected,2
2091330,2402295995,Undirected,1
2091330,2402300460,Undirected,1
2092062,2179477,Undirected,2
2092062,9537321,Undirected,2
2092062,39269187,Undirected,1
2092062,49027055,Undirected,1
2092062,51303653,Undirected,2
2092062,51395457,Undirected,1
2092062,98358553,Undirected,1
2092062,114301476,Undirected,3
2092062,116647095,Undirected,1
2092062,122902357,Undirected,3
2092062,144547425,Undirected,1
2092062,144720027,Undirected,2
2092062,145967056,Undirected,2
2092062,152972535,Undirected,1
2092062,2092551838,Undirected,2
2092062,2108327687,Undirected,1
2092062,2108748673,Undirected,5
2092062,2108935387,Undirected,1
2092062,2116476609,Undirected,1
2092062,2117815286,Undirected,2
2092062,2153406752,Undirected,1
2092062,2154606515,Undirected,1
2092062,2180746975,Undirected,1
2092062,2349547241,Undirected,1
2092062,2381580561,Undirected,1
2092856,145784853,Undirected,1
2094635,144650785,Undirected,1
2094793,2335557733,Undirected,1
2096503,52133002,Undirected,3
2096506,145967056,Undirected,1
2096527,47829900,Undirected,3
2096811,143615345,Undirected,2
2098587,2969311,Undirected,2
2098587,47829900,Undirected,1
2098587,2000111554,Undirected,1
2098587,2005440168,Undirected,3
2098981,40637427,Undirected,1
2099215,49596260,Undirected,1
2099305,2969311,Undirected,3
2101188,2740804,Undirected,1
2101188,143615345,Undirected,1
2101528,49973715,Undirected,3
2101954,145784853,Undirected,1
2102128,2999816,Undirected,1
2103075,144344283,Undirected,2
2103937,2179477,Undirected,1
2104538,47829900,Undirected,1
2105122,2115388960,Undirected,1
2105138,2166511,Undirected,1
2106384,24719665,Undirected,4
2106754,144344283,Undirected,1
2106815,145237312,Undirected,1
2107277,2150311119,Undirected,1
2108240,144344283,Undirected,8
2109481,3137672,Undirected,6
2109771,2969311,Undirected,1
2110556,145967056,Undirected,5
2111591,2166511,Undirected,1
2111591,2228109,Undirected,1
2112541,40520460,Undirected,1
2113344,10685934,Undirected,1
2113344,1403462444,Undirected,2
2113462,47829900,Undirected,1
2115376,145268319,Undirected,3
2117184,2108935387,Undirected,2
2117721,2098477702,Undirected,1
2117903,47829900,Undirected,1
2120525,2258678973,Undirected,1
2121967,2141316157,Undirected,4
2122045,47829900,Undirected,1
2124372,89758966,Undirected,2
2125888,120480966,Undirected,3
2125913,32099299,Undirected,1
2126795,2969311,Undirected,9
2127739,145784853,Undirected,1
2127845,47829900,Undirected,1
2128984,144842921,Undirected,1
2129644,2969311,Undirected,1
2131127,3335298,Undirected,2
2132572,143615345,Undirected,1
2135545,2999829,Undirected,1
2135545,10685934,Undirected,1
2139002,3052001,Undirected,1
2139002,144320672,Undirected,1
2139035,33747720,Undirected,1
2139827,47829900,Undirected,1
2140068,4677813,Undirected,1
2141405,49596260,Undirected,6
2141647,2109341982,Undirected,1
2145659,10685934,Undirected,3
2146487,47829900,Undirected,1
2146854,47829900,Undirected,4
2147490,2158592259,Undirected,1
2148500,2587444,Undirected,2
2149852,32099299,Undirected,1
2149852,38144094,Undirected,1
2149852,2283207460,Undirected,1
2152356,14737712,Undirected,1
2153903,145544001,Undirected,1
2154788,47829900,Undirected,2
2155227,50318386,Undirected,1
2155282,3179069,Undirected,1
2155306,144914078,Undirected,1
2155409,145944286,Undirected,1
2156028,49973715,Undirected,3
2156262,47829900,Undirected,1
2158780,145944286,Undirected,1
2158860,2265578799,Undirected,1
2159370,145967056,Undirected,1
2160071,38144094,Undirected,2
2160667,2166511,Undirected,2
2160667,2228109,Undirected,2
2160969,32099299,Undirected,3
2162959,47095791,Undirected,10
2162959,47829900,Undirected,1
2164185,49027055,Undirected,1
2164569,2744465,Undirected,6
2164569,3344254,Undirected,9
2164569,40637427,Undirected,2
2164569,49620969,Undirected,7
2164569,143615345,Undirected,2
2164569,2109660691,Undirected,9
2164569,2145225543,Undirected,8
2164569,2146267242,Undirected,5
2164604,2166511,Undirected,1
2165223,2108645437,Undirected,1
2166076,46242690,Undirected,1
2166511,2228109,Undirected,87
2166511,2309967,Undirected,4
2166511,2376144,Undirected,1
2166511,2389866,Undirected,2
2166511,2429042,Undirected,1
2166511,2548384,Undirected,1
2166511,2677364,Undirected,1
2166511,2708940,Undirected,4
2166511,2759793,Undirected,1
2166511,2784228,Undirected,1
2166511,2809547,Undirected,3
2166511,2844898,Undirected,21
2166511,2896063,Undirected,4
2166511,2929835,Undirected,2
2166511,3014143,Undirected,2
2166511,3048577,Undirected,1
2166511,3064807,Undirected,1
2166511,3099139,Undirected,3
2166511,3100480,Undirected,1
2166511,3163480,Undirected,2
2166511,3353440,Undirected,2
2166511,3375440,Undirected,3
2166511,3428769,Undirected,4
2166511,3587688,Undirected,1
2166511,4550188,Undirected,2
2166511,5535859,Undirected,1
2166511,5622391,Undirected,2
2166511,5705433,Undirected,2
2166511,5755311,Undirected,2
2166511,6833606,Undirected,3
2166511,7157203,Undirected,1
2166511,7259951,Undirected,2
2166511,7437104,Undirected,2
2166511,8048346,Undirected,2
2166511,8553015,Undirected,1
2166511,8681368,Undirected,2
2166511,8937909,Undirected,8
2166511,9051324,Undirected,1
2166511,9202076,Undirected,1
2166511,9215251,Undirected,8
2166511,9340968,Undirected,5
2166511,10666396,Undirected,1
2166511,11323179,Undirected,1
2166511,15052753,Undirected,1
2166511,18307037,Undirected,1
2166511,20851195,Undirected,7
2166511,22281632,Undirected,1
2166511,24590005,Undirected,1
2166511,26959701,Undirected,1
2166511,30340989,Undirected,8
2166511,33736983,Undirected,1
2166511,34149749,Undirected,1
2166511,35584853,Undirected,1
2166511,36345161,Undirected,1
2166511,37596605,Undirected,1
2166511,39589154,Undirected,1
2166511,39682108,Undirected,3
2166511,39804011,Undirected,2
2166511,40511414,Undirected,1
2166511,40539650,Undirected,1
2166511,40569328,Undirected,1
2166511,40580952,Undirected,1
2166511,40879549,Undirected,2
2166511,41134591,Undirected,1
2166511,46172361,Undirected,1
2166511,46507194,Undirected,2
2166511,46732871,Undirected,2
2166511,47244844,Undirected,3
2166511,47353858,Undirected,2
2166511,47414558,Undirected,1
2166511,47575567,Undirected,1
2166511,48448318,Undirected,1
2166511,48727916,Undirected,1
2166511,48881008,Undirected,3
2166511,49299019,Undirected,4
2166511,49456763,Undirected,1
2166511,49655252,Undirected,1
2166511,49742254,Undirected,3
2166511,49837811,Undirected,1
2166511,50409765,Undirected,1
2166511,51172373,Undirected,1
2166511,51232396,Undirected,5
2166511,51922896,Undirected,1
2166511,74608877,Undirected,1
2166511,78123726,Undirected,2
2166511,89845455,Undirected,1
2166511,90639472,Undirected,2
2166511,93364397,Undirected,1
2166511,100520099,Undirected,2
2166511,114401726,Undirected,1
2166511,120639804,Undirected,2
2166511,134758914,Undirected,2
2166511,143775536,Undirected,13
2166511,143847408,Undirected,1
2166511,144019071,Undirected,5
2166511,144049726,Undirected,3
2166511,144059341,Undirected,1
2166511,144310168,Undirected,2
2166511,144412704,Undirected,2
2166511,144758045,Undirected,1
2166511,145276578,Undirected,1
2166511,145310663,Undirected,2
2166511,145580839,Undirected,2
2166511,145609003,Undirected,2
2166511,145814654,Undirected,1
2166511,145822841,Undirected,6
2166511,145934658,Undirected,1
2166511,145984176,Undirected,2
2166511,147166602,Undirected,1
2166511,152844643,Undirected,2
2166511,152945102,Undirected,1
2166511,152988395,Undirected,2
2166511,153001346,Undirected,8
2166511,153640294,Undirected,1
2166511,153804922,Undirected,1
2166511,1382048113,Undirected,3
2166511,1396173206,Undirected,1
2166511,1399659909,Undirected,1
2166511,1401953786,Undirected,8
2166511,1406673774,Undirected,2
